id_cleaned,job_title,years_experience,salary_usd
13392,"Autonomous Systems Engineer",3,133623
13413,"Autonomous Systems Engineer",3,75359
13540,"Autonomous Systems Engineer",3,68710
13590,"Autonomous Systems Engineer",3,62578
13977,"Autonomous Systems Engineer",3,69607
13984,"Autonomous Systems Engineer",3,77525
14284,"Autonomous Systems Engineer",3,92386
57,"Autonomous Systems Engineer",4,79863
67,"Autonomous Systems Engineer",4,71405
316,"Autonomous Systems Engineer",4,90148
626,"Autonomous Systems Engineer",4,72448
645,"Autonomous Systems Engineer",4,69485
899,"Autonomous Systems Engineer",4,72245
1279,"Autonomous Systems Engineer",4,87042
1823,"Autonomous Systems Engineer",4,63941
2029,"Autonomous Systems Engineer",4,128911
2281,"Autonomous Systems Engineer",4,125185
2352,"Autonomous Systems Engineer",4,147364
2618,"Autonomous Systems Engineer",4,100018
2630,"Autonomous Systems Engineer",4,119465
2643,"Autonomous Systems Engineer",4,48227
2659,"Autonomous Systems Engineer",4,68299
3074,"Autonomous Systems Engineer",4,83152
3623,"Autonomous Systems Engineer",4,87324
3633,"Autonomous Systems Engineer",4,90319
3812,"Autonomous Systems Engineer",4,81949
4606,"Autonomous Systems Engineer",4,65615
4707,"Autonomous Systems Engineer",4,66670
4745,"Autonomous Systems Engineer",4,85743
4796,"Autonomous Systems Engineer",4,92724
4808,"Autonomous Systems Engineer",4,119986
4993,"Autonomous Systems Engineer",4,78968
5009,"Autonomous Systems Engineer",4,94844
5220,"Autonomous Systems Engineer",4,152238
5477,"Autonomous Systems Engineer",4,54222
5748,"Autonomous Systems Engineer",4,81638
5794,"Autonomous Systems Engineer",4,100300
6296,"Autonomous Systems Engineer",4,84513
6508,"Autonomous Systems Engineer",4,100797
6866,"Autonomous Systems Engineer",4,63289
7009,"Autonomous Systems Engineer",4,77837
7164,"Autonomous Systems Engineer",4,72427
7496,"Autonomous Systems Engineer",4,105121
8064,"Autonomous Systems Engineer",4,133414
8593,"Autonomous Systems Engineer",4,89372
8716,"Autonomous Systems Engineer",4,46865
8802,"Autonomous Systems Engineer",4,90840
8913,"Autonomous Systems Engineer",4,63267
9025,"Autonomous Systems Engineer",4,84172
9094,"Autonomous Systems Engineer",4,70525
9585,"Autonomous Systems Engineer",4,110323
9649,"Autonomous Systems Engineer",4,55976
9779,"Autonomous Systems Engineer",4,122693
9972,"Autonomous Systems Engineer",4,116690
10179,"Autonomous Systems Engineer",4,119110
11167,"Autonomous Systems Engineer",4,82456
11315,"Autonomous Systems Engineer",4,93158
11351,"Autonomous Systems Engineer",4,67415
11517,"Autonomous Systems Engineer",4,76889
11639,"Autonomous Systems Engineer",4,66533
11720,"Autonomous Systems Engineer",4,66768
11992,"Autonomous Systems Engineer",4,96026
12142,"Autonomous Systems Engineer",4,87803
12181,"Autonomous Systems Engineer",4,99393
12231,"Autonomous Systems Engineer",4,94205
12375,"Autonomous Systems Engineer",4,118275
12884,"Autonomous Systems Engineer",4,82214
12933,"Autonomous Systems Engineer",4,70773
13292,"Autonomous Systems Engineer",4,79337
13430,"Autonomous Systems Engineer",4,130677
13604,"Autonomous Systems Engineer",4,97919
13682,"Autonomous Systems Engineer",4,115855
13840,"Autonomous Systems Engineer",4,116171
14632,"Autonomous Systems Engineer",4,76406
14657,"Autonomous Systems Engineer",4,50812
221,"Autonomous Systems Engineer",5,91611
237,"Autonomous Systems Engineer",5,96506
652,"Autonomous Systems Engineer",5,86410
998,"Autonomous Systems Engineer",5,172307
1001,"Autonomous Systems Engineer",5,107176
1193,"Autonomous Systems Engineer",5,123313
1311,"Autonomous Systems Engineer",5,104220
1468,"Autonomous Systems Engineer",5,113342
1893,"Autonomous Systems Engineer",5,70601
2123,"Autonomous Systems Engineer",5,70859
2522,"Autonomous Systems Engineer",5,158311
2959,"Autonomous Systems Engineer",5,104626
3034,"Autonomous Systems Engineer",5,136804
3142,"Autonomous Systems Engineer",5,93471
3326,"Autonomous Systems Engineer",5,151532
3507,"Autonomous Systems Engineer",5,78599
3848,"Autonomous Systems Engineer",5,176543
3903,"Autonomous Systems Engineer",5,111026
3963,"Autonomous Systems Engineer",5,107777
4274,"Autonomous Systems Engineer",5,79220
4406,"Autonomous Systems Engineer",5,68702
5213,"Autonomous Systems Engineer",5,104657
5308,"Autonomous Systems Engineer",5,92422
5481,"Autonomous Systems Engineer",5,108727
6431,"Autonomous Systems Engineer",5,89018
6914,"Autonomous Systems Engineer",5,111195
8884,"Autonomous Systems Engineer",5,128424
9753,"Autonomous Systems Engineer",5,113248
9910,"Autonomous Systems Engineer",5,136075
10221,"Autonomous Systems Engineer",5,131089
11250,"Autonomous Systems Engineer",5,157226
11565,"Autonomous Systems Engineer",5,65657
11916,"Autonomous Systems Engineer",5,120347
12233,"Autonomous Systems Engineer",5,175699
12265,"Autonomous Systems Engineer",5,132486
12372,"Autonomous Systems Engineer",5,86598
14042,"Autonomous Systems Engineer",5,104086
14056,"Autonomous Systems Engineer",5,92009
476,"Autonomous Systems Engineer",6,171987
834,"Autonomous Systems Engineer",6,143704
1113,"Autonomous Systems Engineer",6,82330
1357,"Autonomous Systems Engineer",6,179763
1701,"Autonomous Systems Engineer",6,141332
2082,"Autonomous Systems Engineer",6,136693
2121,"Autonomous Systems Engineer",6,105618
2542,"Autonomous Systems Engineer",6,146455
3811,"Autonomous Systems Engineer",6,95898
3855,"Autonomous Systems Engineer",6,156765
3864,"Autonomous Systems Engineer",6,87280
4077,"Autonomous Systems Engineer",6,106863
4134,"Autonomous Systems Engineer",6,82315
4239,"Autonomous Systems Engineer",6,103575
4244,"Autonomous Systems Engineer",6,127746
4825,"Autonomous Systems Engineer",6,194882
5054,"Autonomous Systems Engineer",6,66010
5100,"Autonomous Systems Engineer",6,161632
5173,"Autonomous Systems Engineer",6,86536
5735,"Autonomous Systems Engineer",6,95384
5984,"Autonomous Systems Engineer",6,173327
6889,"Autonomous Systems Engineer",6,105572
6911,"Autonomous Systems Engineer",6,146889
7004,"Autonomous Systems Engineer",6,115201
7278,"Autonomous Systems Engineer",6,80232
7838,"Autonomous Systems Engineer",6,67240
7865,"Autonomous Systems Engineer",6,78596
8031,"Autonomous Systems Engineer",6,82938
8427,"Autonomous Systems Engineer",6,96875
9057,"Autonomous Systems Engineer",6,77703
9205,"Autonomous Systems Engineer",6,175089
10184,"Autonomous Systems Engineer",6,96898
10352,"Autonomous Systems Engineer",6,243685
10600,"Autonomous Systems Engineer",6,98687
10700,"Autonomous Systems Engineer",6,134398
11090,"Autonomous Systems Engineer",6,87548
11306,"Autonomous Systems Engineer",6,157579
11713,"Autonomous Systems Engineer",6,226253
13182,"Autonomous Systems Engineer",6,135888
13559,"Autonomous Systems Engineer",6,185215
13896,"Autonomous Systems Engineer",6,98090
14070,"Autonomous Systems Engineer",6,116530
14319,"Autonomous Systems Engineer",6,153237
14721,"Autonomous Systems Engineer",6,73878
14850,"Autonomous Systems Engineer",6,160590
72,"Autonomous Systems Engineer",7,122831
570,"Autonomous Systems Engineer",7,130864
988,"Autonomous Systems Engineer",7,175418
1019,"Autonomous Systems Engineer",7,134833
1636,"Autonomous Systems Engineer",7,125950
1888,"Autonomous Systems Engineer",7,168449
2559,"Autonomous Systems Engineer",7,142410
2778,"Autonomous Systems Engineer",7,138192
3187,"Autonomous Systems Engineer",7,133477
3455,"Autonomous Systems Engineer",7,151691
3542,"Autonomous Systems Engineer",7,132731
4499,"Autonomous Systems Engineer",7,130281
5190,"Autonomous Systems Engineer",7,116339
5509,"Autonomous Systems Engineer",7,88262
5673,"Autonomous Systems Engineer",7,141807
5872,"Autonomous Systems Engineer",7,100362
6188,"Autonomous Systems Engineer",7,150847
6245,"Autonomous Systems Engineer",7,143487
6824,"Autonomous Systems Engineer",7,94529
7181,"Autonomous Systems Engineer",7,101329
7252,"Autonomous Systems Engineer",7,94596
7483,"Autonomous Systems Engineer",7,163314
8155,"Autonomous Systems Engineer",7,155083
8175,"Autonomous Systems Engineer",7,116731
9299,"Autonomous Systems Engineer",7,103693
10226,"Autonomous Systems Engineer",7,74623
10244,"Autonomous Systems Engineer",7,119884
10415,"Autonomous Systems Engineer",7,72913
11621,"Autonomous Systems Engineer",7,116287
12128,"Autonomous Systems Engineer",7,125786
12239,"Autonomous Systems Engineer",7,89661
12424,"Autonomous Systems Engineer",7,147120
12427,"Autonomous Systems Engineer",7,96976
14053,"Autonomous Systems Engineer",7,81664
14170,"Autonomous Systems Engineer",7,142795
14190,"Autonomous Systems Engineer",7,164635
11,"Autonomous Systems Engineer",8,102322
1978,"Autonomous Systems Engineer",8,159928
1985,"Autonomous Systems Engineer",8,222536
2096,"Autonomous Systems Engineer",8,81397
2110,"Autonomous Systems Engineer",8,113879
2641,"Autonomous Systems Engineer",8,226322
3007,"Autonomous Systems Engineer",8,108820
3285,"Autonomous Systems Engineer",8,163228
3374,"Autonomous Systems Engineer",8,120626
3944,"Autonomous Systems Engineer",8,176640
4373,"Autonomous Systems Engineer",8,141172
4510,"Autonomous Systems Engineer",8,105624
4651,"Autonomous Systems Engineer",8,79626
5052,"Autonomous Systems Engineer",8,163552
5455,"Autonomous Systems Engineer",8,131479
5490,"Autonomous Systems Engineer",8,112795
6491,"Autonomous Systems Engineer",8,97403
7023,"Autonomous Systems Engineer",8,109995
8438,"Autonomous Systems Engineer",8,82381
9390,"Autonomous Systems Engineer",8,168019
10550,"Autonomous Systems Engineer",8,76008
10875,"Autonomous Systems Engineer",8,133048
10888,"Autonomous Systems Engineer",8,172837
11560,"Autonomous Systems Engineer",8,125242
11615,"Autonomous Systems Engineer",8,83028
12315,"Autonomous Systems Engineer",8,95299
12383,"Autonomous Systems Engineer",8,90196
12435,"Autonomous Systems Engineer",8,110814
12645,"Autonomous Systems Engineer",8,117599
13504,"Autonomous Systems Engineer",8,80586
13623,"Autonomous Systems Engineer",8,85964
13940,"Autonomous Systems Engineer",8,74947
14899,"Autonomous Systems Engineer",8,116280
74,"Autonomous Systems Engineer",9,134200
203,"Autonomous Systems Engineer",9,176009
308,"Autonomous Systems Engineer",9,73372
650,"Autonomous Systems Engineer",9,91012
985,"Autonomous Systems Engineer",9,81612
1242,"Autonomous Systems Engineer",9,90245
1947,"Autonomous Systems Engineer",9,169472
1969,"Autonomous Systems Engineer",9,84973
2056,"Autonomous Systems Engineer",9,156030
2063,"Autonomous Systems Engineer",9,217955
2371,"Autonomous Systems Engineer",9,83159
2440,"Autonomous Systems Engineer",9,125199
2673,"Autonomous Systems Engineer",9,120313
2899,"Autonomous Systems Engineer",9,81108
2917,"Autonomous Systems Engineer",9,214153
3019,"Autonomous Systems Engineer",9,99625
3194,"Autonomous Systems Engineer",9,193284
3533,"Autonomous Systems Engineer",9,82096
4482,"Autonomous Systems Engineer",9,157432
4516,"Autonomous Systems Engineer",9,90126
4571,"Autonomous Systems Engineer",9,99939
5081,"Autonomous Systems Engineer",9,112684
5362,"Autonomous Systems Engineer",9,149511
5878,"Autonomous Systems Engineer",9,106957
5880,"Autonomous Systems Engineer",9,106174
6138,"Autonomous Systems Engineer",9,117641
6391,"Autonomous Systems Engineer",9,118514
6708,"Autonomous Systems Engineer",9,72406
6994,"Autonomous Systems Engineer",9,130725
7169,"Autonomous Systems Engineer",9,130078
7228,"Autonomous Systems Engineer",9,135023
7632,"Autonomous Systems Engineer",9,138714
7927,"Autonomous Systems Engineer",9,118894
8321,"Autonomous Systems Engineer",9,103206
8711,"Autonomous Systems Engineer",9,103430
8835,"Autonomous Systems Engineer",9,96026
8898,"Autonomous Systems Engineer",9,161002
9691,"Autonomous Systems Engineer",9,91292
9769,"Autonomous Systems Engineer",9,159332
10731,"Autonomous Systems Engineer",9,120829
10789,"Autonomous Systems Engineer",9,127447
10937,"Autonomous Systems Engineer",9,116762
10949,"Autonomous Systems Engineer",9,131457
11299,"Autonomous Systems Engineer",9,84937
11738,"Autonomous Systems Engineer",9,78053
11763,"Autonomous Systems Engineer",9,147429
11876,"Autonomous Systems Engineer",9,176687
13627,"Autonomous Systems Engineer",9,87196
14032,"Autonomous Systems Engineer",9,159473
14297,"Autonomous Systems Engineer",9,85605
14568,"Autonomous Systems Engineer",9,72406
14691,"Autonomous Systems Engineer",9,157067
14993,"Autonomous Systems Engineer",9,200047
2882,"Autonomous Systems Engineer",10,307134
3596,"Autonomous Systems Engineer",10,96951
3603,"Autonomous Systems Engineer",10,97519
4877,"Autonomous Systems Engineer",10,122734
5657,"Autonomous Systems Engineer",10,193528
5916,"Autonomous Systems Engineer",10,113388
5917,"Autonomous Systems Engineer",10,259915
6031,"Autonomous Systems Engineer",10,174629
6581,"Autonomous Systems Engineer",10,173653
6782,"Autonomous Systems Engineer",10,171409
7467,"Autonomous Systems Engineer",10,169490
9528,"Autonomous Systems Engineer",10,193299
11855,"Autonomous Systems Engineer",10,203693
12416,"Autonomous Systems Engineer",10,145196
13133,"Autonomous Systems Engineer",10,238673
593,"Autonomous Systems Engineer",11,138000
1165,"Autonomous Systems Engineer",11,175790
1419,"Autonomous Systems Engineer",11,178482
1754,"Autonomous Systems Engineer",11,161117
2449,"Autonomous Systems Engineer",11,145351
3233,"Autonomous Systems Engineer",11,251857
3515,"Autonomous Systems Engineer",11,96946
3599,"Autonomous Systems Engineer",11,155661
3783,"Autonomous Systems Engineer",11,190045
4094,"Autonomous Systems Engineer",11,128377
5104,"Autonomous Systems Engineer",11,205127
5557,"Autonomous Systems Engineer",11,234984
5893,"Autonomous Systems Engineer",11,93234
6311,"Autonomous Systems Engineer",11,184210
6318,"Autonomous Systems Engineer",11,294580
6655,"Autonomous Systems Engineer",11,115225
7064,"Autonomous Systems Engineer",11,178634
7339,"Autonomous Systems Engineer",11,99033
7854,"Autonomous Systems Engineer",11,155556
8752,"Autonomous Systems Engineer",11,250614
12237,"Autonomous Systems Engineer",11,218648
