id_cleaned,job_title,years_experience,salary_usd
6437,"AI Specialist",2,73782
4109,"AI Specialist",2,74752
10501,"AI Specialist",2,76141
2580,"AI Specialist",2,76208
14031,"AI Specialist",2,78094
10374,"AI Specialist",2,80079
9611,"AI Specialist",2,81269
8750,"AI Specialist",2,81608
13008,"AI Specialist",2,82498
5499,"AI Specialist",2,83562
3004,"AI Specialist",2,84035
8857,"AI Specialist",2,86251
1331,"AI Specialist",2,89056
2768,"AI Specialist",2,90241
13863,"AI Specialist",2,96221
5049,"AI Specialist",2,103282
12962,"AI Specialist",2,103538
13648,"AI Specialist",2,104566
4801,"AI Specialist",2,106139
12587,"AI Specialist",2,107708
2993,"AI Specialist",2,109052
4841,"AI Specialist",2,109392
1812,"AI Specialist",2,109417
8279,"AI Specialist",2,109598
13838,"AI Specialist",2,110810
7305,"AI Specialist",2,112395
14761,"AI Specialist",2,112447
662,"AI Specialist",2,112606
12556,"AI Specialist",2,112664
2443,"AI Specialist",2,113010
8832,"AI Specialist",2,115281
2723,"AI Specialist",2,124817
5384,"AI Specialist",2,125770
3,"AI Specialist",2,152626
8955,"AI Specialist",2,155970
3080,"AI Specialist",2,161396
14893,"AI Specialist",3,51083
8703,"AI Specialist",3,51405
2117,"AI Specialist",3,51462
12879,"AI Specialist",3,51912
2533,"AI Specialist",3,55779
10569,"AI Specialist",3,59021
10824,"AI Specialist",3,59789
7281,"AI Specialist",3,60345
9153,"AI Specialist",3,62110
3847,"AI Specialist",3,62625
7583,"AI Specialist",3,62792
5768,"AI Specialist",3,63505
11496,"AI Specialist",3,63552
9281,"AI Specialist",3,64300
8837,"AI Specialist",3,64346
11878,"AI Specialist",3,66651
2546,"AI Specialist",3,66853
9913,"AI Specialist",3,69742
1104,"AI Specialist",3,70997
9523,"AI Specialist",3,72801
8744,"AI Specialist",3,74901
4800,"AI Specialist",3,76236
9059,"AI Specialist",3,76683
7992,"AI Specialist",3,76772
13668,"AI Specialist",3,78895
11613,"AI Specialist",3,79081
13852,"AI Specialist",3,80632
8948,"AI Specialist",3,81894
11244,"AI Specialist",3,82668
11552,"AI Specialist",3,82815
10159,"AI Specialist",3,84195
1584,"AI Specialist",3,84294
2833,"AI Specialist",3,84844
12784,"AI Specialist",3,88475
9593,"AI Specialist",3,88615
9994,"AI Specialist",3,91374
9728,"AI Specialist",3,91614
7482,"AI Specialist",3,92485
8556,"AI Specialist",3,92683
8929,"AI Specialist",3,93185
6524,"AI Specialist",3,93411
8393,"AI Specialist",3,93594
5102,"AI Specialist",3,94600
8922,"AI Specialist",3,94773
3296,"AI Specialist",3,95499
10246,"AI Specialist",3,105764
2297,"AI Specialist",3,109004
2928,"AI Specialist",3,109026
5687,"AI Specialist",3,109718
4996,"AI Specialist",3,110450
14386,"AI Specialist",3,114315
10981,"AI Specialist",3,114519
4093,"AI Specialist",3,116402
7359,"AI Specialist",3,121826
5218,"AI Specialist",3,122344
10113,"AI Specialist",3,127359
9911,"AI Specialist",3,128312
7656,"AI Specialist",3,129269
10038,"AI Specialist",3,132371
1006,"AI Specialist",3,135359
14371,"AI Specialist",3,136520
1497,"AI Specialist",3,137532
3069,"AI Specialist",3,137762
10773,"AI Specialist",3,139091
12533,"AI Specialist",3,141487
6675,"AI Specialist",3,147207
3762,"AI Specialist",3,162760
2736,"AI Specialist",3,162991
8688,"AI Specialist",4,46516
14143,"AI Specialist",4,47539
1987,"AI Specialist",4,51821
7171,"AI Specialist",4,54590
14528,"AI Specialist",4,59981
5922,"AI Specialist",4,60003
11813,"AI Specialist",4,63305
12920,"AI Specialist",4,65870
14614,"AI Specialist",4,66443
11753,"AI Specialist",4,66697
3786,"AI Specialist",4,67237
12106,"AI Specialist",4,67368
4380,"AI Specialist",4,67720
13047,"AI Specialist",4,68472
6224,"AI Specialist",4,68501
215,"AI Specialist",4,68595
5746,"AI Specialist",4,69421
13936,"AI Specialist",4,69593
11677,"AI Specialist",4,70611
5740,"AI Specialist",4,72332
451,"AI Specialist",4,72769
14577,"AI Specialist",4,75496
5110,"AI Specialist",4,77267
12916,"AI Specialist",4,79160
7856,"AI Specialist",4,80770
13281,"AI Specialist",4,83438
6763,"AI Specialist",4,84329
4041,"AI Specialist",4,86090
2798,"AI Specialist",4,89537
12746,"AI Specialist",4,89851
13576,"AI Specialist",4,91649
14325,"AI Specialist",4,92428
10009,"AI Specialist",4,92459
8023,"AI Specialist",4,92665
1800,"AI Specialist",4,93779
13310,"AI Specialist",4,94844
4844,"AI Specialist",4,96496
12056,"AI Specialist",4,96890
6834,"AI Specialist",4,97017
9699,"AI Specialist",4,97184
8512,"AI Specialist",4,97354
6134,"AI Specialist",4,99617
2584,"AI Specialist",4,100150
7410,"AI Specialist",4,101868
11257,"AI Specialist",4,105008
9854,"AI Specialist",4,105596
11563,"AI Specialist",4,109806
359,"AI Specialist",4,110858
8078,"AI Specialist",4,114487
7288,"AI Specialist",4,114754
9495,"AI Specialist",4,119968
12972,"AI Specialist",4,120041
4945,"AI Specialist",4,120914
6659,"AI Specialist",4,123203
7989,"AI Specialist",4,131743
11905,"AI Specialist",4,133968
1396,"AI Specialist",4,133978
298,"AI Specialist",5,66150
7942,"AI Specialist",5,72248
4012,"AI Specialist",5,74792
14602,"AI Specialist",5,77839
12506,"AI Specialist",5,80450
6326,"AI Specialist",5,80528
811,"AI Specialist",5,81796
4763,"AI Specialist",5,88895
3271,"AI Specialist",5,90900
8540,"AI Specialist",5,91063
6127,"AI Specialist",5,92005
10878,"AI Specialist",5,94173
7988,"AI Specialist",5,94937
3614,"AI Specialist",5,96326
8821,"AI Specialist",5,96633
6849,"AI Specialist",5,98968
6941,"AI Specialist",5,99546
8983,"AI Specialist",5,102327
11605,"AI Specialist",5,102809
202,"AI Specialist",5,103942
14242,"AI Specialist",5,104135
7176,"AI Specialist",5,115655
9743,"AI Specialist",5,115922
1483,"AI Specialist",5,123371
11221,"AI Specialist",5,125079
7944,"AI Specialist",5,126094
13598,"AI Specialist",5,130060
11640,"AI Specialist",5,131446
131,"AI Specialist",5,131756
8198,"AI Specialist",5,134305
4692,"AI Specialist",5,135354
13892,"AI Specialist",5,136018
8295,"AI Specialist",5,145922
12548,"AI Specialist",5,152371
3554,"AI Specialist",5,155387
6868,"AI Specialist",5,160195
13486,"AI Specialist",5,162392
3714,"AI Specialist",5,164169
2027,"AI Specialist",5,170571
10294,"AI Specialist",5,173136
11895,"AI Specialist",5,175367
13378,"AI Specialist",5,191632
8531,"AI Specialist",5,204299
4484,"AI Specialist",6,65376
3879,"AI Specialist",6,73903
3642,"AI Specialist",6,77541
7919,"AI Specialist",6,84408
2393,"AI Specialist",6,86370
1268,"AI Specialist",6,87234
9916,"AI Specialist",6,89907
6299,"AI Specialist",6,90621
10182,"AI Specialist",6,90821
3643,"AI Specialist",6,93057
2902,"AI Specialist",6,95962
617,"AI Specialist",6,101235
1603,"AI Specialist",6,102093
244,"AI Specialist",6,105699
7636,"AI Specialist",6,117146
1201,"AI Specialist",6,117815
14594,"AI Specialist",6,117820
12520,"AI Specialist",6,119203
2468,"AI Specialist",6,127888
1837,"AI Specialist",6,128116
8822,"AI Specialist",6,130625
4640,"AI Specialist",6,136541
11178,"AI Specialist",6,138670
8440,"AI Specialist",6,150769
4862,"AI Specialist",6,159428
9858,"AI Specialist",6,160810
7603,"AI Specialist",6,161843
8502,"AI Specialist",6,165249
11416,"AI Specialist",6,171908
12320,"AI Specialist",6,174491
6776,"AI Specialist",6,175308
10702,"AI Specialist",6,185030
5667,"AI Specialist",6,191961
10889,"AI Specialist",6,198051
13868,"AI Specialist",6,227344
9163,"AI Specialist",6,245832
11834,"AI Specialist",7,71011
1539,"AI Specialist",7,79161
2929,"AI Specialist",7,79723
11062,"AI Specialist",7,81094
7140,"AI Specialist",7,85236
12857,"AI Specialist",7,86397
9101,"AI Specialist",7,87729
13238,"AI Specialist",7,90673
5385,"AI Specialist",7,91319
9500,"AI Specialist",7,100251
10280,"AI Specialist",7,102790
12428,"AI Specialist",7,103396
150,"AI Specialist",7,115841
8172,"AI Specialist",7,119623
6211,"AI Specialist",7,125240
13790,"AI Specialist",7,129496
8281,"AI Specialist",7,132455
9310,"AI Specialist",7,139714
8317,"AI Specialist",7,141896
4454,"AI Specialist",7,143776
2556,"AI Specialist",7,147204
14669,"AI Specialist",7,148340
7519,"AI Specialist",7,148620
8673,"AI Specialist",7,159894
10909,"AI Specialist",7,166801
1012,"AI Specialist",7,171484
8179,"AI Specialist",7,172475
2464,"AI Specialist",7,186024
3203,"AI Specialist",8,76865
6060,"AI Specialist",8,78037
14561,"AI Specialist",8,78649
9234,"AI Specialist",8,79205
10305,"AI Specialist",8,80707
12289,"AI Specialist",8,81807
13616,"AI Specialist",8,85879
66,"AI Specialist",8,87938
11212,"AI Specialist",8,88481
2016,"AI Specialist",8,88508
10985,"AI Specialist",8,92027
14499,"AI Specialist",8,92749
7113,"AI Specialist",8,93853
8725,"AI Specialist",8,99904
5943,"AI Specialist",8,100015
5316,"AI Specialist",8,102227
10890,"AI Specialist",8,102674
2342,"AI Specialist",8,115207
1853,"AI Specialist",8,115486
1361,"AI Specialist",8,115817
7460,"AI Specialist",8,115872
2366,"AI Specialist",8,116556
3510,"AI Specialist",8,120398
978,"AI Specialist",8,122140
9507,"AI Specialist",8,122532
13218,"AI Specialist",8,122620
10235,"AI Specialist",8,130265
429,"AI Specialist",8,133855
1467,"AI Specialist",8,140451
9872,"AI Specialist",8,143043
7289,"AI Specialist",8,151308
10067,"AI Specialist",8,158967
9553,"AI Specialist",8,176037
5577,"AI Specialist",8,180883
3248,"AI Specialist",8,182612
5240,"AI Specialist",8,183812
8876,"AI Specialist",8,186854
3061,"AI Specialist",8,190888
11162,"AI Specialist",8,191810
2467,"AI Specialist",8,192117
5656,"AI Specialist",8,198926
5861,"AI Specialist",8,205542
12326,"AI Specialist",9,71581
14609,"AI Specialist",9,73631
2867,"AI Specialist",9,79289
7948,"AI Specialist",9,82406
3192,"AI Specialist",9,82854
4228,"AI Specialist",9,83404
1994,"AI Specialist",9,83776
487,"AI Specialist",9,85625
247,"AI Specialist",9,87871
6297,"AI Specialist",9,90397
14043,"AI Specialist",9,91728
10098,"AI Specialist",9,93546
9110,"AI Specialist",9,95348
12180,"AI Specialist",9,100275
14291,"AI Specialist",9,101244
14114,"AI Specialist",9,103715
10379,"AI Specialist",9,104072
7543,"AI Specialist",9,105565
6913,"AI Specialist",9,105571
12632,"AI Specialist",9,106190
6737,"AI Specialist",9,107151
1181,"AI Specialist",9,120239
121,"AI Specialist",9,121180
13994,"AI Specialist",9,125776
785,"AI Specialist",9,129638
10264,"AI Specialist",9,129714
622,"AI Specialist",9,131250
5918,"AI Specialist",9,134637
7784,"AI Specialist",9,135344
14719,"AI Specialist",9,136746
14618,"AI Specialist",9,137067
3023,"AI Specialist",9,140958
2308,"AI Specialist",9,143650
7472,"AI Specialist",9,152370
526,"AI Specialist",9,159755
12469,"AI Specialist",9,163318
2485,"AI Specialist",9,168007
12095,"AI Specialist",9,173561
12468,"AI Specialist",9,173786
8836,"AI Specialist",9,181422
10087,"AI Specialist",10,108797
7027,"AI Specialist",10,115661
1486,"AI Specialist",10,119135
1722,"AI Specialist",10,127125
4872,"AI Specialist",10,128857
14526,"AI Specialist",10,146407
7219,"AI Specialist",10,147119
4205,"AI Specialist",10,163162
1974,"AI Specialist",10,186793
7628,"AI Specialist",10,191044
3313,"AI Specialist",10,268894
1773,"AI Specialist",10,285999
5633,"AI Specialist",10,341883
6052,"AI Specialist",10,356760
8253,"AI Specialist",11,97424
561,"AI Specialist",11,105668
4855,"AI Specialist",11,106370
8218,"AI Specialist",11,106671
10506,"AI Specialist",11,111232
4663,"AI Specialist",11,119269
4270,"AI Specialist",11,147669
10603,"AI Specialist",11,155034
6030,"AI Specialist",11,155722
13059,"AI Specialist",11,156535
5874,"AI Specialist",11,160758
5654,"AI Specialist",11,166173
2155,"AI Specialist",11,172428
4379,"AI Specialist",11,173958
2948,"AI Specialist",11,176227
5888,"AI Specialist",11,182070
10577,"AI Specialist",11,182598
11636,"AI Specialist",11,190145
11558,"AI Specialist",11,193751
2391,"AI Specialist",11,203440
11935,"AI Specialist",11,206139
3829,"AI Specialist",11,237642
1547,"AI Specialist",11,258096
6580,"AI Specialist",11,258797
10925,"AI Specialist",11,262551
7046,"AI Specialist",11,292884
12804,"AI Specialist",11,390292
6844,"AI Specialist",12,128209
3179,"AI Specialist",12,149002
8617,"AI Specialist",12,151849
346,"AI Specialist",12,153376
11125,"AI Specialist",12,159710
14233,"AI Specialist",12,170041
14622,"AI Specialist",12,170056
8352,"AI Specialist",12,172059
8037,"AI Specialist",12,179795
7100,"AI Specialist",12,191955
3190,"AI Specialist",12,212327
14246,"AI Specialist",12,212449
13034,"AI Specialist",12,220909
14108,"AI Specialist",12,223978
11622,"AI Specialist",12,250620
5536,"AI Specialist",12,264045
12761,"AI Specialist",12,279913
49,"AI Specialist",12,288815
4063,"AI Specialist",12,295748
14873,"AI Specialist",12,302035
926,"AI Specialist",12,324061
1145,"AI Specialist",12,370038
1565,"AI Specialist",13,101414
10345,"AI Specialist",13,109062
4038,"AI Specialist",13,132799
6973,"AI Specialist",13,155806
3227,"AI Specialist",13,171698
3618,"AI Specialist",13,177128
827,"AI Specialist",13,189666
5065,"AI Specialist",13,196688
2020,"AI Specialist",13,198340
7840,"AI Specialist",13,200644
716,"AI Specialist",13,201387
5864,"AI Specialist",13,205134
366,"AI Specialist",13,213785
10442,"AI Specialist",13,230131
13996,"AI Specialist",13,234902
14259,"AI Specialist",13,306077
5967,"AI Specialist",13,317685
13088,"AI Specialist",13,353999
7163,"AI Specialist",14,104755
6636,"AI Specialist",14,136588
7667,"AI Specialist",14,137890
12680,"AI Specialist",14,139029
9651,"AI Specialist",14,148108
10626,"AI Specialist",14,150931
7453,"AI Specialist",14,159343
12359,"AI Specialist",14,161082
8598,"AI Specialist",14,163825
9041,"AI Specialist",14,171631
1605,"AI Specialist",14,179455
7264,"AI Specialist",14,187362
4535,"AI Specialist",14,198536
2974,"AI Specialist",14,198960
1166,"AI Specialist",14,202056
810,"AI Specialist",14,202404
7477,"AI Specialist",14,220546
2395,"AI Specialist",14,279393
13134,"AI Specialist",14,350616
955,"AI Specialist",15,114900
2384,"AI Specialist",15,132656
851,"AI Specialist",15,149451
14200,"AI Specialist",15,155838
3957,"AI Specialist",15,158507
6512,"AI Specialist",15,160384
10031,"AI Specialist",15,165860
7706,"AI Specialist",15,179957
9920,"AI Specialist",15,185382
12376,"AI Specialist",15,194468
12809,"AI Specialist",15,224774
12799,"AI Specialist",15,270238
5974,"AI Specialist",15,296033
8950,"AI Specialist",15,309752
4731,"AI Specialist",16,96023
2118,"AI Specialist",16,114754
9621,"AI Specialist",16,118509
9411,"AI Specialist",16,130715
1192,"AI Specialist",16,134769
9509,"AI Specialist",16,135276
2069,"AI Specialist",16,147711
2563,"AI Specialist",16,149456
7627,"AI Specialist",16,156319
14402,"AI Specialist",16,157555
9259,"AI Specialist",16,158822
1281,"AI Specialist",16,175743
2374,"AI Specialist",16,192658
3351,"AI Specialist",16,195741
6474,"AI Specialist",16,196230
14688,"AI Specialist",16,199179
6649,"AI Specialist",16,202732
14339,"AI Specialist",16,203146
12053,"AI Specialist",16,217126
5997,"AI Specialist",16,223853
11547,"AI Specialist",16,232938
9884,"AI Specialist",16,242478
3269,"AI Specialist",16,271945
9592,"AI Specialist",16,275426
14783,"AI Specialist",17,120094
3650,"AI Specialist",17,123157
821,"AI Specialist",17,135830
12554,"AI Specialist",17,138010
11035,"AI Specialist",17,144372
1439,"AI Specialist",17,144647
2413,"AI Specialist",17,164229
11414,"AI Specialist",17,170185
3679,"AI Specialist",17,181070
12391,"AI Specialist",17,195462
3416,"AI Specialist",17,198798
3133,"AI Specialist",17,209841
13787,"AI Specialist",17,226750
14176,"AI Specialist",17,243233
14766,"AI Specialist",17,243484
10767,"AI Specialist",17,249723
2147,"AI Specialist",17,264257
12728,"AI Specialist",17,282270
10255,"AI Specialist",17,288145
774,"AI Specialist",18,87507
1761,"AI Specialist",18,91293
736,"AI Specialist",18,114392
11570,"AI Specialist",18,119354
6167,"AI Specialist",18,142610
3254,"AI Specialist",18,143697
13275,"AI Specialist",18,170365
8761,"AI Specialist",18,205416
2148,"AI Specialist",18,209330
1755,"AI Specialist",18,209331
6330,"AI Specialist",18,217666
11568,"AI Specialist",18,234118
6409,"AI Specialist",18,251677
6704,"AI Specialist",18,274952
707,"AI Specialist",18,283696
11609,"AI Specialist",19,117741
8375,"AI Specialist",19,122982
2066,"AI Specialist",19,142782
6643,"AI Specialist",19,144552
8523,"AI Specialist",19,144756
511,"AI Specialist",19,156725
10386,"AI Specialist",19,160037
1774,"AI Specialist",19,175470
4636,"AI Specialist",19,184257
3496,"AI Specialist",19,188781
7844,"AI Specialist",19,193264
9362,"AI Specialist",19,196768
6808,"AI Specialist",19,200600
13500,"AI Specialist",19,212402
173,"AI Specialist",19,214195
9092,"AI Specialist",19,235370
8269,"AI Specialist",19,236953
4046,"AI Specialist",19,238790
11750,"AI Specialist",19,280211
8607,"AI Specialist",19,292421
909,"AI Specialist",19,308823
10961,"AI Specialist",19,316486
6289,"AI Specialist",19,358673
