id_cleaned,job_title,years_experience,salary_usd
8911,"AI Research Scientist",0,63155
962,"AI Research Scientist",0,64687
5057,"AI Research Scientist",0,66011
8765,"AI Research Scientist",0,67717
13303,"AI Research Scientist",0,68049
8431,"AI Research Scientist",0,68227
14922,"AI Research Scientist",0,69114
14195,"AI Research Scientist",0,69230
564,"AI Research Scientist",0,70084
3634,"AI Research Scientist",0,70272
4272,"AI Research Scientist",0,70385
14320,"AI Research Scientist",0,73776
13927,"AI Research Scientist",0,74120
11353,"AI Research Scientist",0,74913
8912,"AI Research Scientist",0,75646
4311,"AI Research Scientist",0,79685
4209,"AI Research Scientist",0,80115
6390,"AI Research Scientist",0,80466
10605,"AI Research Scientist",0,81580
328,"AI Research Scientist",0,81908
1682,"AI Research Scientist",0,82013
9198,"AI Research Scientist",0,82439
13258,"AI Research Scientist",0,83033
9216,"AI Research Scientist",0,89567
10674,"AI Research Scientist",0,90973
8953,"AI Research Scientist",0,93642
3396,"AI Research Scientist",0,93987
11431,"AI Research Scientist",0,94393
2808,"AI Research Scientist",0,95378
3949,"AI Research Scientist",0,108116
9869,"AI Research Scientist",0,119119
6250,"AI Research Scientist",0,123746
14980,"AI Research Scientist",1,33092
2225,"AI Research Scientist",1,33503
911,"AI Research Scientist",1,35640
14952,"AI Research Scientist",1,36376
232,"AI Research Scientist",1,36734
13947,"AI Research Scientist",1,37939
8552,"AI Research Scientist",1,38104
14968,"AI Research Scientist",1,38270
8848,"AI Research Scientist",1,39897
1810,"AI Research Scientist",1,39939
3774,"AI Research Scientist",1,40727
4733,"AI Research Scientist",1,41132
4558,"AI Research Scientist",1,43626
12758,"AI Research Scientist",1,43881
5066,"AI Research Scientist",1,44462
10225,"AI Research Scientist",1,44661
3676,"AI Research Scientist",1,45086
13834,"AI Research Scientist",1,46043
8297,"AI Research Scientist",1,46225
10086,"AI Research Scientist",1,46662
47,"AI Research Scientist",1,46753
4625,"AI Research Scientist",1,47076
4029,"AI Research Scientist",1,47458
9665,"AI Research Scientist",1,47640
14605,"AI Research Scientist",1,47748
14267,"AI Research Scientist",1,49445
2529,"AI Research Scientist",1,49600
5369,"AI Research Scientist",1,50457
2367,"AI Research Scientist",1,51975
11714,"AI Research Scientist",1,52942
9444,"AI Research Scientist",1,52956
4204,"AI Research Scientist",1,53025
3713,"AI Research Scientist",1,53638
1847,"AI Research Scientist",1,53780
13394,"AI Research Scientist",1,53956
1110,"AI Research Scientist",1,53959
14981,"AI Research Scientist",1,54209
5713,"AI Research Scientist",1,54940
10286,"AI Research Scientist",1,55007
804,"AI Research Scientist",1,55483
2328,"AI Research Scientist",1,56447
324,"AI Research Scientist",1,56796
12201,"AI Research Scientist",1,57753
13642,"AI Research Scientist",1,57889
11792,"AI Research Scientist",1,58829
11657,"AI Research Scientist",1,59052
11077,"AI Research Scientist",1,59211
10323,"AI Research Scientist",1,59223
3769,"AI Research Scientist",1,59741
6400,"AI Research Scientist",1,61663
10440,"AI Research Scientist",1,61762
14311,"AI Research Scientist",1,63740
6256,"AI Research Scientist",1,64177
11687,"AI Research Scientist",1,64403
4728,"AI Research Scientist",1,64469
11785,"AI Research Scientist",1,65103
9420,"AI Research Scientist",1,66735
6633,"AI Research Scientist",1,68018
3318,"AI Research Scientist",1,68516
12568,"AI Research Scientist",1,68643
13770,"AI Research Scientist",1,69049
5121,"AI Research Scientist",1,69679
3534,"AI Research Scientist",1,69978
12641,"AI Research Scientist",1,70398
1128,"AI Research Scientist",1,71955
5812,"AI Research Scientist",1,73556
1844,"AI Research Scientist",1,74078
5751,"AI Research Scientist",1,74149
9071,"AI Research Scientist",1,74169
10197,"AI Research Scientist",1,75410
12452,"AI Research Scientist",1,75564
5355,"AI Research Scientist",1,76264
12188,"AI Research Scientist",1,76421
13964,"AI Research Scientist",1,76538
7220,"AI Research Scientist",1,76797
1445,"AI Research Scientist",1,80733
2835,"AI Research Scientist",1,85075
790,"AI Research Scientist",1,86453
4583,"AI Research Scientist",1,88646
14257,"AI Research Scientist",1,90640
9666,"AI Research Scientist",1,90648
1208,"AI Research Scientist",1,91405
12059,"AI Research Scientist",1,92291
1528,"AI Research Scientist",1,94082
2571,"AI Research Scientist",1,94728
14840,"AI Research Scientist",1,95009
4794,"AI Research Scientist",1,96858
14871,"AI Research Scientist",1,97012
6755,"AI Research Scientist",1,105530
1502,"AI Research Scientist",1,107022
13329,"AI Research Scientist",1,118452
860,"AI Research Scientist",2,49933
6817,"AI Research Scientist",2,52575
12792,"AI Research Scientist",2,54645
7566,"AI Research Scientist",2,55657
10481,"AI Research Scientist",2,56728
8271,"AI Research Scientist",2,58345
9677,"AI Research Scientist",2,58589
6004,"AI Research Scientist",2,60339
9879,"AI Research Scientist",2,60426
14113,"AI Research Scientist",2,63089
12137,"AI Research Scientist",2,63914
11648,"AI Research Scientist",2,65948
4173,"AI Research Scientist",2,66245
5870,"AI Research Scientist",2,67621
4777,"AI Research Scientist",2,68815
10248,"AI Research Scientist",2,69093
1788,"AI Research Scientist",2,70196
14322,"AI Research Scientist",2,73549
2746,"AI Research Scientist",2,73771
5605,"AI Research Scientist",2,74065
11772,"AI Research Scientist",2,74125
14880,"AI Research Scientist",2,78409
12858,"AI Research Scientist",2,79658
5649,"AI Research Scientist",2,79742
3647,"AI Research Scientist",2,79983
2208,"AI Research Scientist",2,81851
11851,"AI Research Scientist",2,82141
7648,"AI Research Scientist",2,84483
7587,"AI Research Scientist",2,85508
8842,"AI Research Scientist",2,85908
7274,"AI Research Scientist",2,86167
13856,"AI Research Scientist",2,90436
4899,"AI Research Scientist",2,90646
13794,"AI Research Scientist",2,90650
865,"AI Research Scientist",2,92309
11099,"AI Research Scientist",2,92545
9602,"AI Research Scientist",2,93412
12622,"AI Research Scientist",2,95569
3835,"AI Research Scientist",2,97285
3331,"AI Research Scientist",2,97938
5098,"AI Research Scientist",2,98606
2823,"AI Research Scientist",2,100577
8065,"AI Research Scientist",2,102892
7500,"AI Research Scientist",2,103547
10914,"AI Research Scientist",2,104769
14329,"AI Research Scientist",2,109377
467,"AI Research Scientist",2,109409
8847,"AI Research Scientist",2,113949
10792,"AI Research Scientist",2,117206
13877,"AI Research Scientist",2,118956
3057,"AI Research Scientist",2,120656
5930,"AI Research Scientist",2,124858
12456,"AI Research Scientist",2,128152
12691,"AI Research Scientist",2,128645
809,"AI Research Scientist",2,136966
13837,"AI Research Scientist",2,138053
10617,"AI Research Scientist",2,149940
1185,"AI Research Scientist",2,164439
6503,"AI Research Scientist",2,173970
5679,"AI Research Scientist",3,47585
6019,"AI Research Scientist",3,55981
6384,"AI Research Scientist",3,57142
8401,"AI Research Scientist",3,60105
9120,"AI Research Scientist",3,61337
13298,"AI Research Scientist",3,61973
3920,"AI Research Scientist",3,62309
5698,"AI Research Scientist",3,63324
3497,"AI Research Scientist",3,64080
14776,"AI Research Scientist",3,67253
2688,"AI Research Scientist",3,67383
8258,"AI Research Scientist",3,69423
5932,"AI Research Scientist",3,69815
10377,"AI Research Scientist",3,69982
1520,"AI Research Scientist",3,70149
3053,"AI Research Scientist",3,70353
2338,"AI Research Scientist",3,71196
4680,"AI Research Scientist",3,72229
1114,"AI Research Scientist",3,72552
8553,"AI Research Scientist",3,74005
2355,"AI Research Scientist",3,75691
8999,"AI Research Scientist",3,77085
3553,"AI Research Scientist",3,78980
13774,"AI Research Scientist",3,79135
2837,"AI Research Scientist",3,79340
2862,"AI Research Scientist",3,79434
1651,"AI Research Scientist",3,82455
11209,"AI Research Scientist",3,82885
4291,"AI Research Scientist",3,85210
5747,"AI Research Scientist",3,85549
8698,"AI Research Scientist",3,85834
11364,"AI Research Scientist",3,86428
419,"AI Research Scientist",3,87006
13228,"AI Research Scientist",3,87785
6596,"AI Research Scientist",3,88641
8062,"AI Research Scientist",3,91602
8224,"AI Research Scientist",3,91766
5778,"AI Research Scientist",3,92080
4955,"AI Research Scientist",3,92743
5637,"AI Research Scientist",3,93671
9982,"AI Research Scientist",3,94606
3030,"AI Research Scientist",3,95467
13348,"AI Research Scientist",3,96538
6231,"AI Research Scientist",3,97119
10657,"AI Research Scientist",3,100642
2873,"AI Research Scientist",3,100789
7567,"AI Research Scientist",3,101191
12521,"AI Research Scientist",3,102361
12290,"AI Research Scientist",3,102990
10641,"AI Research Scientist",3,104578
2887,"AI Research Scientist",3,107718
2039,"AI Research Scientist",3,107924
7291,"AI Research Scientist",3,109242
1312,"AI Research Scientist",3,109273
9360,"AI Research Scientist",3,110209
94,"AI Research Scientist",3,111528
11559,"AI Research Scientist",3,112338
6002,"AI Research Scientist",3,114259
11815,"AI Research Scientist",3,115814
8287,"AI Research Scientist",3,116756
10276,"AI Research Scientist",3,117605
2799,"AI Research Scientist",3,119701
14395,"AI Research Scientist",3,120310
12922,"AI Research Scientist",3,121997
2536,"AI Research Scientist",3,132308
1200,"AI Research Scientist",3,134864
9463,"AI Research Scientist",3,134994
10268,"AI Research Scientist",3,135970
8693,"AI Research Scientist",3,136639
3524,"AI Research Scientist",3,144386
11480,"AI Research Scientist",3,144584
13214,"AI Research Scientist",3,155554
1236,"AI Research Scientist",4,47185
14838,"AI Research Scientist",4,48505
6987,"AI Research Scientist",4,51369
1431,"AI Research Scientist",4,54416
3189,"AI Research Scientist",4,55762
8718,"AI Research Scientist",4,58395
1250,"AI Research Scientist",4,59969
14583,"AI Research Scientist",4,60317
14910,"AI Research Scientist",4,61730
1922,"AI Research Scientist",4,61820
1587,"AI Research Scientist",4,62523
981,"AI Research Scientist",4,64003
6784,"AI Research Scientist",4,64384
4554,"AI Research Scientist",4,64646
13312,"AI Research Scientist",4,64929
7598,"AI Research Scientist",4,65225
11161,"AI Research Scientist",4,66759
9473,"AI Research Scientist",4,67804
12004,"AI Research Scientist",4,68301
12311,"AI Research Scientist",4,69720
14353,"AI Research Scientist",4,71026
7257,"AI Research Scientist",4,71256
8333,"AI Research Scientist",4,71274
10484,"AI Research Scientist",4,71570
6114,"AI Research Scientist",4,73463
9684,"AI Research Scientist",4,77347
6935,"AI Research Scientist",4,77688
8638,"AI Research Scientist",4,81711
14104,"AI Research Scientist",4,82080
1846,"AI Research Scientist",4,82425
8678,"AI Research Scientist",4,83895
5666,"AI Research Scientist",4,84015
9046,"AI Research Scientist",4,84959
7797,"AI Research Scientist",4,88500
7671,"AI Research Scientist",4,90379
154,"AI Research Scientist",4,92445
2950,"AI Research Scientist",4,92951
9985,"AI Research Scientist",4,93109
11187,"AI Research Scientist",4,97488
6213,"AI Research Scientist",4,99280
6443,"AI Research Scientist",4,100209
14938,"AI Research Scientist",4,101787
2658,"AI Research Scientist",4,101820
7719,"AI Research Scientist",4,101930
12186,"AI Research Scientist",4,102482
5459,"AI Research Scientist",4,107142
12203,"AI Research Scientist",4,108359
12410,"AI Research Scientist",4,114863
13538,"AI Research Scientist",4,116182
9214,"AI Research Scientist",4,126294
3481,"AI Research Scientist",4,127734
14268,"AI Research Scientist",4,139490
11975,"AI Research Scientist",4,141983
14970,"AI Research Scientist",4,150621
4098,"AI Research Scientist",4,162363
12904,"AI Research Scientist",5,70528
2399,"AI Research Scientist",5,72555
12272,"AI Research Scientist",5,74956
519,"AI Research Scientist",5,77636
13248,"AI Research Scientist",5,78717
10615,"AI Research Scientist",5,79473
11595,"AI Research Scientist",5,83700
9165,"AI Research Scientist",5,87959
6632,"AI Research Scientist",5,92979
1129,"AI Research Scientist",5,96170
10425,"AI Research Scientist",5,96200
12889,"AI Research Scientist",5,97063
4069,"AI Research Scientist",5,98251
7541,"AI Research Scientist",5,105457
4916,"AI Research Scientist",5,106978
10247,"AI Research Scientist",5,109896
6257,"AI Research Scientist",5,114858
795,"AI Research Scientist",5,119161
4347,"AI Research Scientist",5,122874
3613,"AI Research Scientist",5,122919
3301,"AI Research Scientist",5,128710
10677,"AI Research Scientist",5,129114
6780,"AI Research Scientist",5,130846
8881,"AI Research Scientist",5,131899
4301,"AI Research Scientist",5,137061
4389,"AI Research Scientist",5,152444
7707,"AI Research Scientist",5,162506
11320,"AI Research Scientist",5,169541
13867,"AI Research Scientist",5,170662
3995,"AI Research Scientist",5,170703
7238,"AI Research Scientist",5,171856
234,"AI Research Scientist",5,173839
10857,"AI Research Scientist",5,174490
5651,"AI Research Scientist",5,178929
5040,"AI Research Scientist",5,179668
13000,"AI Research Scientist",6,65277
5317,"AI Research Scientist",6,65702
13795,"AI Research Scientist",6,68816
7620,"AI Research Scientist",6,72192
6551,"AI Research Scientist",6,75182
441,"AI Research Scientist",6,79076
11198,"AI Research Scientist",6,82071
13107,"AI Research Scientist",6,86746
10861,"AI Research Scientist",6,90803
2274,"AI Research Scientist",6,94830
157,"AI Research Scientist",6,95716
12298,"AI Research Scientist",6,97099
13857,"AI Research Scientist",6,97198
14904,"AI Research Scientist",6,100446
212,"AI Research Scientist",6,100524
14059,"AI Research Scientist",6,102076
10829,"AI Research Scientist",6,107471
10115,"AI Research Scientist",6,110535
14626,"AI Research Scientist",6,115262
11273,"AI Research Scientist",6,115630
12058,"AI Research Scientist",6,120012
6779,"AI Research Scientist",6,122049
12619,"AI Research Scientist",6,123797
2156,"AI Research Scientist",6,124808
2850,"AI Research Scientist",6,127437
7045,"AI Research Scientist",6,131033
4423,"AI Research Scientist",6,135626
13177,"AI Research Scientist",6,136513
12451,"AI Research Scientist",6,137971
5153,"AI Research Scientist",6,139872
1949,"AI Research Scientist",6,141304
1983,"AI Research Scientist",6,141440
250,"AI Research Scientist",6,146085
5953,"AI Research Scientist",6,146170
15,"AI Research Scientist",6,150122
9612,"AI Research Scientist",6,157827
10378,"AI Research Scientist",6,165493
5189,"AI Research Scientist",6,168019
8632,"AI Research Scientist",6,176708
12742,"AI Research Scientist",6,179897
8153,"AI Research Scientist",6,197195
4793,"AI Research Scientist",7,64868
14065,"AI Research Scientist",7,65748
11014,"AI Research Scientist",7,69277
11788,"AI Research Scientist",7,72021
4635,"AI Research Scientist",7,75958
14261,"AI Research Scientist",7,77030
3222,"AI Research Scientist",7,81767
9940,"AI Research Scientist",7,87075
14988,"AI Research Scientist",7,87647
8699,"AI Research Scientist",7,90893
4339,"AI Research Scientist",7,94837
6133,"AI Research Scientist",7,94876
6692,"AI Research Scientist",7,96218
3401,"AI Research Scientist",7,100608
6787,"AI Research Scientist",7,102946
12392,"AI Research Scientist",7,104254
14013,"AI Research Scientist",7,110969
12171,"AI Research Scientist",7,112471
4965,"AI Research Scientist",7,112650
4676,"AI Research Scientist",7,114008
13432,"AI Research Scientist",7,114146
6395,"AI Research Scientist",7,115976
14936,"AI Research Scientist",7,116343
1147,"AI Research Scientist",7,118612
5839,"AI Research Scientist",7,120099
13647,"AI Research Scientist",7,121041
10536,"AI Research Scientist",7,121620
10749,"AI Research Scientist",7,125254
11797,"AI Research Scientist",7,131145
10679,"AI Research Scientist",7,131640
7273,"AI Research Scientist",7,132872
6147,"AI Research Scientist",7,132950
14546,"AI Research Scientist",7,134170
863,"AI Research Scientist",7,139174
6885,"AI Research Scientist",7,151161
11675,"AI Research Scientist",7,151220
7134,"AI Research Scientist",7,151340
9545,"AI Research Scientist",7,153061
4556,"AI Research Scientist",7,156811
1997,"AI Research Scientist",7,159917
13687,"AI Research Scientist",7,162099
7990,"AI Research Scientist",7,168515
46,"AI Research Scientist",7,174663
6916,"AI Research Scientist",7,187698
13771,"AI Research Scientist",7,197658
1935,"AI Research Scientist",7,198915
3232,"AI Research Scientist",8,72874
9663,"AI Research Scientist",8,76473
7787,"AI Research Scientist",8,88407
8649,"AI Research Scientist",8,91687
3610,"AI Research Scientist",8,93862
7557,"AI Research Scientist",8,95275
12524,"AI Research Scientist",8,95884
13361,"AI Research Scientist",8,97208
12091,"AI Research Scientist",8,104118
8743,"AI Research Scientist",8,105338
8249,"AI Research Scientist",8,111829
4184,"AI Research Scientist",8,112112
11046,"AI Research Scientist",8,115142
7202,"AI Research Scientist",8,116274
1607,"AI Research Scientist",8,119356
1782,"AI Research Scientist",8,121632
7649,"AI Research Scientist",8,122933
3284,"AI Research Scientist",8,128976
8407,"AI Research Scientist",8,136102
11999,"AI Research Scientist",8,140447
12051,"AI Research Scientist",8,142532
12026,"AI Research Scientist",8,158027
4539,"AI Research Scientist",8,158799
8508,"AI Research Scientist",8,159757
8079,"AI Research Scientist",8,161789
9963,"AI Research Scientist",8,173980
1819,"AI Research Scientist",8,178756
5489,"AI Research Scientist",8,184410
100,"AI Research Scientist",8,195691
8185,"AI Research Scientist",9,73552
6927,"AI Research Scientist",9,74941
10158,"AI Research Scientist",9,77657
8338,"AI Research Scientist",9,77960
12674,"AI Research Scientist",9,81099
2624,"AI Research Scientist",9,82928
6574,"AI Research Scientist",9,84258
4645,"AI Research Scientist",9,84328
1,"AI Research Scientist",9,90376
4520,"AI Research Scientist",9,92406
765,"AI Research Scientist",9,94446
8475,"AI Research Scientist",9,102724
13833,"AI Research Scientist",9,103098
1839,"AI Research Scientist",9,104170
13603,"AI Research Scientist",9,105358
11143,"AI Research Scientist",9,106533
9395,"AI Research Scientist",9,106947
14129,"AI Research Scientist",9,107329
4283,"AI Research Scientist",9,108083
3621,"AI Research Scientist",9,117350
7690,"AI Research Scientist",9,119663
5907,"AI Research Scientist",9,119939
14619,"AI Research Scientist",9,127966
1851,"AI Research Scientist",9,135740
4264,"AI Research Scientist",9,142644
3935,"AI Research Scientist",9,143353
2275,"AI Research Scientist",9,152098
13168,"AI Research Scientist",9,158264
14238,"AI Research Scientist",9,160480
11765,"AI Research Scientist",9,198338
3221,"AI Research Scientist",9,199358
12538,"AI Research Scientist",10,87446
1498,"AI Research Scientist",10,105092
12381,"AI Research Scientist",10,121218
10154,"AI Research Scientist",10,124343
14525,"AI Research Scientist",10,132335
14193,"AI Research Scientist",10,143266
7081,"AI Research Scientist",10,156254
10509,"AI Research Scientist",10,164900
14702,"AI Research Scientist",10,180469
4214,"AI Research Scientist",10,200157
14394,"AI Research Scientist",10,201302
971,"AI Research Scientist",10,206831
10083,"AI Research Scientist",10,222511
5185,"AI Research Scientist",10,240191
9047,"AI Research Scientist",10,272037
8908,"AI Research Scientist",11,119856
5469,"AI Research Scientist",11,125060
7761,"AI Research Scientist",11,140263
14004,"AI Research Scientist",11,145802
741,"AI Research Scientist",11,145886
3936,"AI Research Scientist",11,145938
1031,"AI Research Scientist",11,171215
14156,"AI Research Scientist",11,178921
4118,"AI Research Scientist",11,200801
1450,"AI Research Scientist",11,206448
1704,"AI Research Scientist",11,208210
12015,"AI Research Scientist",11,249666
6069,"AI Research Scientist",11,283388
2286,"AI Research Scientist",11,290348
12409,"AI Research Scientist",12,89739
4080,"AI Research Scientist",12,109584
13594,"AI Research Scientist",12,131581
11289,"AI Research Scientist",12,133509
4107,"AI Research Scientist",12,138801
2874,"AI Research Scientist",12,139307
9772,"AI Research Scientist",12,143939
9223,"AI Research Scientist",12,153744
4187,"AI Research Scientist",12,170928
13560,"AI Research Scientist",12,171198
9095,"AI Research Scientist",12,177513
8435,"AI Research Scientist",12,178876
10152,"AI Research Scientist",12,179549
7781,"AI Research Scientist",12,195879
14580,"AI Research Scientist",12,206517
8958,"AI Research Scientist",12,221021
8309,"AI Research Scientist",12,236961
14650,"AI Research Scientist",12,247966
12278,"AI Research Scientist",12,251751
12021,"AI Research Scientist",12,258610
341,"AI Research Scientist",12,262339
80,"AI Research Scientist",12,284486
12500,"AI Research Scientist",12,394917
12704,"AI Research Scientist",13,106203
12867,"AI Research Scientist",13,112376
10489,"AI Research Scientist",13,122356
9956,"AI Research Scientist",13,123362
13483,"AI Research Scientist",13,128888
1470,"AI Research Scientist",13,146911
1660,"AI Research Scientist",13,158635
12726,"AI Research Scientist",13,165040
10156,"AI Research Scientist",13,178325
9417,"AI Research Scientist",13,182858
12434,"AI Research Scientist",13,191959
11491,"AI Research Scientist",13,203035
1989,"AI Research Scientist",13,219209
10618,"AI Research Scientist",13,222205
11779,"AI Research Scientist",13,233971
12189,"AI Research Scientist",13,237211
5762,"AI Research Scientist",13,248341
3624,"AI Research Scientist",13,254413
5461,"AI Research Scientist",13,262139
10979,"AI Research Scientist",13,263576
2639,"AI Research Scientist",13,277303
3336,"AI Research Scientist",13,278354
8708,"AI Research Scientist",13,283735
9055,"AI Research Scientist",13,293060
9477,"AI Research Scientist",13,332775
427,"AI Research Scientist",13,353726
14432,"AI Research Scientist",13,371087
7275,"AI Research Scientist",14,111923
11754,"AI Research Scientist",14,132646
14876,"AI Research Scientist",14,136890
11444,"AI Research Scientist",14,147464
4502,"AI Research Scientist",14,158292
2259,"AI Research Scientist",14,165888
4307,"AI Research Scientist",14,181837
7358,"AI Research Scientist",14,183173
1084,"AI Research Scientist",14,184001
6371,"AI Research Scientist",14,202663
10533,"AI Research Scientist",14,204426
12464,"AI Research Scientist",14,207587
9220,"AI Research Scientist",14,230794
1264,"AI Research Scientist",14,233643
4375,"AI Research Scientist",14,238538
185,"AI Research Scientist",14,275296
11224,"AI Research Scientist",14,281298
10480,"AI Research Scientist",14,281424
7184,"AI Research Scientist",14,285250
3001,"AI Research Scientist",14,290656
7022,"AI Research Scientist",14,292604
5395,"AI Research Scientist",14,326260
10396,"AI Research Scientist",14,332472
3202,"AI Research Scientist",15,100036
2226,"AI Research Scientist",15,111531
4071,"AI Research Scientist",15,117691
11100,"AI Research Scientist",15,133892
3911,"AI Research Scientist",15,134588
9531,"AI Research Scientist",15,141763
12473,"AI Research Scientist",15,142595
2964,"AI Research Scientist",15,145966
14073,"AI Research Scientist",15,172018
2566,"AI Research Scientist",15,173830
1065,"AI Research Scientist",15,177931
9371,"AI Research Scientist",15,182202
14464,"AI Research Scientist",15,196783
2109,"AI Research Scientist",15,214971
4533,"AI Research Scientist",15,215521
10195,"AI Research Scientist",15,227889
7311,"AI Research Scientist",15,230941
3167,"AI Research Scientist",15,237060
12588,"AI Research Scientist",15,303422
12114,"AI Research Scientist",16,107303
3625,"AI Research Scientist",16,120189
9436,"AI Research Scientist",16,122975
12099,"AI Research Scientist",16,136824
9167,"AI Research Scientist",16,146565
107,"AI Research Scientist",16,152658
8330,"AI Research Scientist",16,170791
11168,"AI Research Scientist",16,171117
2821,"AI Research Scientist",16,171351
6869,"AI Research Scientist",16,172544
1745,"AI Research Scientist",16,174304
8511,"AI Research Scientist",16,174698
10279,"AI Research Scientist",16,187750
8817,"AI Research Scientist",16,191993
875,"AI Research Scientist",16,194364
1009,"AI Research Scientist",16,197389
748,"AI Research Scientist",16,222528
2234,"AI Research Scientist",16,227270
12418,"AI Research Scientist",16,235728
6097,"AI Research Scientist",16,246594
8903,"AI Research Scientist",16,255424
5500,"AI Research Scientist",16,258814
4883,"AI Research Scientist",16,268888
10597,"AI Research Scientist",16,282340
1167,"AI Research Scientist",17,97350
1029,"AI Research Scientist",17,145214
9511,"AI Research Scientist",17,165978
11103,"AI Research Scientist",17,175526
6538,"AI Research Scientist",17,175744
1732,"AI Research Scientist",17,180089
12888,"AI Research Scientist",17,186039
4483,"AI Research Scientist",17,192368
6830,"AI Research Scientist",17,216227
4183,"AI Research Scientist",17,216571
12230,"AI Research Scientist",17,220069
9230,"AI Research Scientist",17,222230
6403,"AI Research Scientist",17,289461
8181,"AI Research Scientist",17,325619
6421,"AI Research Scientist",18,95572
10214,"AI Research Scientist",18,126412
1356,"AI Research Scientist",18,131757
9739,"AI Research Scientist",18,135461
3109,"AI Research Scientist",18,143861
1409,"AI Research Scientist",18,154290
2988,"AI Research Scientist",18,154321
9594,"AI Research Scientist",18,155972
12373,"AI Research Scientist",18,176782
4934,"AI Research Scientist",18,178734
13052,"AI Research Scientist",18,179847
1180,"AI Research Scientist",18,190164
9742,"AI Research Scientist",18,204398
2705,"AI Research Scientist",18,205987
13305,"AI Research Scientist",18,240667
5226,"AI Research Scientist",18,300318
5944,"AI Research Scientist",19,91896
8797,"AI Research Scientist",19,94913
3130,"AI Research Scientist",19,101236
3996,"AI Research Scientist",19,106322
6631,"AI Research Scientist",19,113403
11336,"AI Research Scientist",19,119695
4243,"AI Research Scientist",19,134078
297,"AI Research Scientist",19,138782
6054,"AI Research Scientist",19,147863
13257,"AI Research Scientist",19,148263
13953,"AI Research Scientist",19,157747
6661,"AI Research Scientist",19,175107
9562,"AI Research Scientist",19,175456
9830,"AI Research Scientist",19,186008
3144,"AI Research Scientist",19,187201
11408,"AI Research Scientist",19,194935
7783,"AI Research Scientist",19,197438
7730,"AI Research Scientist",19,198149
10341,"AI Research Scientist",19,204050
8589,"AI Research Scientist",19,224806
147,"AI Research Scientist",19,224919
2035,"AI Research Scientist",19,250421
2908,"AI Research Scientist",19,272545
5664,"AI Research Scientist",19,281091
4334,"AI Research Scientist",19,299049
8378,"AI Research Scientist",19,372206
