id_cleaned,job_title,years_experience,salary_usd
6206,"Data Engineer",4,68107
8957,"AI Product Manager",4,68135
11183,"Data Engineer",4,68318
2350,"AI Architect",4,68484
8448,"Head of AI",4,69560
9094,"Autonomous Systems Engineer",4,70525
11742,"AI Software Engineer",4,70787
5192,"AI Product Manager",4,72768
2012,"AI Architect",4,73776
1801,"Machine Learning Engineer",4,75605
11517,"Autonomous Systems Engineer",4,76889
14422,"Data Engineer",4,77620
6499,"Machine Learning Engineer",4,77841
6152,"Machine Learning Researcher",4,78361
11808,"Machine Learning Engineer",4,78899
9454,"Principal Data Scientist",4,81527
13255,"AI Architect",4,81692
14012,"Data Engineer",4,82352
11167,"Autonomous Systems Engineer",4,82456
3532,"AI Product Manager",4,83604
9025,"Autonomous Systems Engineer",4,84172
5342,"Research Scientist",4,84579
98,"NLP Engineer",4,84797
4845,"Research Scientist",4,84797
8867,"Robotics Engineer",4,87302
9250,"Computer Vision Engineer",4,88419
459,"Data Analyst",4,88878
8051,"Research Scientist",4,89276
14026,"Robotics Engineer",4,89566
316,"Autonomous Systems Engineer",4,90148
5658,"AI Consultant",4,90451
7633,"AI Software Engineer",4,91349
13576,"AI Specialist",4,91649
5527,"Computer Vision Engineer",4,91804
1296,"AI Architect",4,92965
4929,"Computer Vision Engineer",4,93043
10711,"Data Analyst",4,93341
2166,"NLP Engineer",4,93705
10989,"Machine Learning Researcher",4,94981
10671,"Principal Data Scientist",4,98126
12611,"Deep Learning Engineer",4,98317
2412,"Deep Learning Engineer",4,99115
14513,"Data Engineer",4,100002
10072,"Head of AI",4,101036
3258,"Research Scientist",4,102202
4359,"Data Analyst",4,103493
11756,"ML Ops Engineer",4,108052
1091,"Deep Learning Engineer",4,108428
10643,"AI Architect",4,109895
2630,"Autonomous Systems Engineer",4,119465
13922,"Deep Learning Engineer",4,123483
11963,"Head of AI",4,124591
2268,"AI Architect",4,125001
7894,"Research Scientist",4,126989
2240,"ML Ops Engineer",4,127193
2926,"ML Ops Engineer",4,130342
14852,"Computer Vision Engineer",4,132181
3404,"AI Software Engineer",4,132476
4552,"NLP Engineer",4,133437
2163,"Deep Learning Engineer",4,133857
6814,"Data Engineer",4,141799
10543,"Principal Data Scientist",4,147300
655,"AI Software Engineer",4,148341
13424,"Principal Data Scientist",4,169881
4406,"Autonomous Systems Engineer",5,68702
9474,"AI Product Manager",5,71000
14414,"Data Engineer",5,73034
5030,"AI Consultant",5,73256
14704,"Robotics Engineer",5,75054
14602,"AI Specialist",5,77839
6326,"AI Specialist",5,80528
811,"AI Specialist",5,81796
2092,"AI Architect",5,85133
13884,"Machine Learning Engineer",5,85286
4831,"Research Scientist",5,88464
12929,"Data Analyst",5,89059
6707,"AI Architect",5,90518
687,"Head of AI",5,91434
12407,"Data Engineer",5,94556
6018,"AI Software Engineer",5,95483
13078,"Data Engineer",5,96347
5771,"Head of AI",5,98509
1899,"Deep Learning Engineer",5,101851
2570,"Deep Learning Engineer",5,102026
12432,"Data Scientist",5,103804
14024,"Research Scientist",5,104398
3580,"Robotics Engineer",5,106708
3755,"Principal Data Scientist",5,109672
11916,"Autonomous Systems Engineer",5,120347
3439,"Deep Learning Engineer",5,123389
12839,"AI Architect",5,127573
1718,"Data Analyst",5,131112
12688,"AI Product Manager",5,131548
3223,"Data Analyst",5,136484
6452,"NLP Engineer",5,139129
6625,"Principal Data Scientist",5,150624
9900,"Machine Learning Researcher",5,152368
9023,"Head of AI",5,152761
8614,"AI Consultant",5,152802
6013,"Data Engineer",5,154560
6695,"ML Ops Engineer",5,156865
8519,"Data Analyst",5,157507
13079,"Head of AI",5,158296
859,"NLP Engineer",5,161576
13486,"AI Specialist",5,162392
5040,"AI Research Scientist",5,179668
3929,"Data Engineer",5,184808
14600,"Robotics Engineer",6,76073
12719,"AI Software Engineer",6,85440
3468,"ML Ops Engineer",6,89287
4966,"AI Architect",6,90097
3643,"AI Specialist",6,93057
12706,"Computer Vision Engineer",6,93187
877,"AI Product Manager",6,96120
10010,"Machine Learning Researcher",6,96186
3387,"AI Consultant",6,96345
6182,"Data Analyst",6,96865
8427,"Autonomous Systems Engineer",6,96875
3966,"Robotics Engineer",6,97652
8970,"ML Ops Engineer",6,98630
6483,"AI Architect",6,99888
11179,"Research Scientist",6,100392
14425,"Machine Learning Engineer",6,102508
9839,"Data Analyst",6,104554
4410,"AI Product Manager",6,105530
6889,"Autonomous Systems Engineer",6,105572
4039,"AI Software Engineer",6,106518
10829,"AI Research Scientist",6,107471
10607,"NLP Engineer",6,108337
14643,"Deep Learning Engineer",6,110236
1904,"Machine Learning Researcher",6,112485
4254,"ML Ops Engineer",6,115164
2791,"Machine Learning Researcher",6,117312
7979,"NLP Engineer",6,119425
11617,"Data Analyst",6,119700
4399,"Research Scientist",6,122286
11892,"Robotics Engineer",6,123258
14731,"ML Ops Engineer",6,124660
11146,"Principal Data Scientist",6,134914
114,"Data Scientist",6,143149
11339,"Computer Vision Engineer",6,143695
8307,"Robotics Engineer",6,147062
5565,"Principal Data Scientist",6,156552
6562,"Computer Vision Engineer",6,159146
10238,"Robotics Engineer",6,160731
7603,"AI Specialist",6,161843
13143,"Machine Learning Engineer",6,164699
13141,"Data Analyst",6,165179
12320,"AI Specialist",6,174491
6122,"ML Ops Engineer",6,190631
14146,"Data Scientist",6,202828
8004,"Data Engineer",6,221447
7192,"NLP Engineer",7,65534
11834,"AI Specialist",7,71011
14312,"Principal Data Scientist",7,81245
9272,"Data Engineer",7,83137
7669,"Principal Data Scientist",7,84883
10950,"AI Product Manager",7,84901
3283,"Machine Learning Engineer",7,85275
9940,"AI Research Scientist",7,87075
1206,"Head of AI",7,87169
13139,"Principal Data Scientist",7,88377
5659,"Deep Learning Engineer",7,88392
12239,"Autonomous Systems Engineer",7,89661
13459,"Deep Learning Engineer",7,90290
3824,"Machine Learning Engineer",7,92906
12924,"AI Product Manager",7,93067
13696,"Data Scientist",7,94509
12815,"Data Analyst",7,94967
13272,"Computer Vision Engineer",7,95371
1757,"Data Scientist",7,96757
2476,"AI Consultant",7,98817
13345,"AI Architect",7,102380
1612,"AI Software Engineer",7,106903
10250,"Computer Vision Engineer",7,110644
10351,"AI Software Engineer",7,113807
6422,"Research Scientist",7,117988
6623,"AI Software Engineer",7,119147
72,"Autonomous Systems Engineer",7,122831
9984,"Data Scientist",7,124716
6900,"ML Ops Engineer",7,125706
3941,"Computer Vision Engineer",7,127224
14660,"Machine Learning Engineer",7,127284
8205,"Machine Learning Engineer",7,127365
14814,"Robotics Engineer",7,129243
11797,"AI Research Scientist",7,131145
10679,"AI Research Scientist",7,131640
7273,"AI Research Scientist",7,132872
6658,"AI Consultant",7,132894
6147,"AI Research Scientist",7,132950
4472,"AI Product Manager",7,134162
2508,"Data Engineer",7,134875
553,"AI Consultant",7,137427
10675,"Computer Vision Engineer",7,143432
4454,"AI Specialist",7,143776
1155,"AI Product Manager",7,144518
33,"Robotics Engineer",7,146852
7452,"AI Consultant",7,147767
3657,"Research Scientist",7,150770
5274,"Data Scientist",7,152623
10493,"Data Scientist",7,152875
449,"AI Architect",7,153304
5320,"AI Consultant",7,172071
12282,"Research Scientist",7,172556
4265,"Machine Learning Engineer",7,212400
7723,"Head of AI",8,73867
466,"Data Scientist",8,75537
9234,"AI Specialist",8,79205
14107,"Deep Learning Engineer",8,82215
7654,"Data Scientist",8,83302
9300,"Data Scientist",8,86729
11212,"AI Specialist",8,88481
13675,"AI Consultant",8,90796
8002,"Deep Learning Engineer",8,93645
4592,"AI Software Engineer",8,93956
14608,"Deep Learning Engineer",8,94191
7057,"Deep Learning Engineer",8,101326
4137,"NLP Engineer",8,104868
9897,"Data Engineer",8,106817
10743,"Principal Data Scientist",8,107350
10709,"Machine Learning Researcher",8,109171
9249,"Data Engineer",8,110342
7833,"Deep Learning Engineer",8,113730
6136,"AI Software Engineer",8,113934
13472,"Data Engineer",8,115191
7073,"Robotics Engineer",8,115752
2564,"Computer Vision Engineer",8,117557
10876,"Data Analyst",8,119614
8786,"Deep Learning Engineer",8,120624
9507,"AI Specialist",8,122532
1690,"Machine Learning Researcher",8,122715
2879,"Data Engineer",8,123578
11003,"Principal Data Scientist",8,126634
8423,"AI Product Manager",8,128592
12283,"AI Product Manager",8,133111
4139,"AI Software Engineer",8,135108
12585,"AI Architect",8,136175
6828,"AI Product Manager",8,137900
11865,"Data Engineer",8,138317
11040,"NLP Engineer",8,141763
13456,"Data Engineer",8,146650
5772,"Principal Data Scientist",8,151167
11523,"Robotics Engineer",8,152854
8935,"Machine Learning Researcher",8,153318
1118,"Computer Vision Engineer",8,159438
1978,"Autonomous Systems Engineer",8,159928
6048,"Data Engineer",8,162807
2136,"Machine Learning Researcher",8,166468
14231,"Data Engineer",8,166730
5236,"Data Analyst",8,168972
10108,"AI Architect",8,171995
12214,"Machine Learning Engineer",8,180518
5577,"AI Specialist",8,180883
1850,"AI Product Manager",8,184162
2467,"AI Specialist",8,192117
9967,"Computer Vision Engineer",8,193459
5656,"AI Specialist",8,198926
14009,"Machine Learning Engineer",8,213403
308,"Autonomous Systems Engineer",9,73372
8185,"AI Research Scientist",9,73552
12254,"Data Engineer",9,77854
2899,"Autonomous Systems Engineer",9,81108
9615,"Research Scientist",9,85535
12003,"Data Analyst",9,85701
2574,"Principal Data Scientist",9,86822
3477,"Machine Learning Engineer",9,91143
7280,"Research Scientist",9,91457
14043,"AI Specialist",9,91728
1833,"Deep Learning Engineer",9,92286
5592,"Data Analyst",9,95190
5212,"Head of AI",9,98356
7930,"NLP Engineer",9,99730
8459,"Deep Learning Engineer",9,101255
5873,"AI Architect",9,102509
12590,"Machine Learning Engineer",9,102674
1839,"AI Research Scientist",9,104170
11143,"AI Research Scientist",9,106533
6930,"AI Consultant",9,107230
2221,"Head of AI",9,111787
8225,"Data Scientist",9,113647
10937,"Autonomous Systems Engineer",9,116762
7209,"Data Analyst",9,120715
5612,"Head of AI",9,121651
11911,"Data Engineer",9,124103
7604,"AI Software Engineer",9,128048
10264,"AI Specialist",9,129714
6292,"Computer Vision Engineer",9,131755
13652,"Head of AI",9,133953
8084,"Data Analyst",9,134990
7228,"Autonomous Systems Engineer",9,135023
1730,"Machine Learning Engineer",9,137257
3010,"Research Scientist",9,138168
525,"Deep Learning Engineer",9,142446
2308,"AI Specialist",9,143650
12959,"AI Software Engineer",9,147884
12770,"Principal Data Scientist",9,148123
9065,"Computer Vision Engineer",9,153656
2056,"Autonomous Systems Engineer",9,156030
12454,"Computer Vision Engineer",9,157358
14903,"AI Consultant",9,158854
14238,"AI Research Scientist",9,160480
8898,"Autonomous Systems Engineer",9,161002
9580,"Principal Data Scientist",9,164426
12419,"AI Product Manager",9,165352
9126,"ML Ops Engineer",9,167367
12095,"AI Specialist",9,173561
11876,"Autonomous Systems Engineer",9,176687
2804,"Machine Learning Researcher",9,185356
13641,"Data Engineer",9,210154
388,"Head of AI",9,212847
3545,"NLP Engineer",10,90961
5916,"Autonomous Systems Engineer",10,113388
14525,"AI Research Scientist",10,132335
7160,"Machine Learning Engineer",10,149488
11043,"Machine Learning Researcher",10,160127
14950,"AI Product Manager",10,160601
5295,"Principal Data Scientist",10,164084
8748,"AI Product Manager",10,167719
7409,"Machine Learning Researcher",10,179995
3687,"Principal Data Scientist",10,182407
5278,"Head of AI",10,187039
4508,"AI Software Engineer",10,194603
6878,"Robotics Engineer",10,201055
989,"Head of AI",10,203407
2896,"Data Scientist",10,207421
14230,"Principal Data Scientist",10,216062
3933,"AI Architect",10,222338
452,"Research Scientist",10,222757
12627,"Research Scientist",10,225751
995,"Computer Vision Engineer",10,243973
6859,"AI Architect",10,256966
11277,"AI Product Manager",10,257028
